id,age,province,marital_status,employment_income,num_t4_slips,self_employed,business_structure,industry,business_revenue,years_in_business,gst_registered,investment_income,num_t5_slips,pension_income,num_t4a_slips,rrsp_withdrawal,student_status,tuition_paid,has_children,num_dependents,residency_status,arrival_year,ei_received,social_assistance,disability_benefit,rent_paid,property_tax,major_life_event,income_type_count,hours_worked_per_week,owns_home,moved_province_this_year,has_capital_gains,num_business_employees,recommended_form
7955,70,AB,married,6284,0,yes,sole_prop,delivery,106075,9,yes,1073,2,11136,2,0,no,0,no,0,resident,,no,no,no,0,0,none,4,20,yes,no,yes,35,T2125
7956,54,MB,common_law,63939,3,no,none,,0,0,no,14409,1,0,0,0,no,0,yes,1,resident,,no,no,no,0,1705,none,2,43,no,no,no,0,RC66
7957,25,AB,single,38498,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,17028,0,none,1,13,yes,no,no,0,T1
7958,50,AB,married,10365,0,no,none,,0,0,no,5684,0,0,0,6196,no,0,no,0,resident,,no,no,no,15075,0,none,3,43,no,no,no,0,T1
7959,59,AB,common_law,129930,1,no,none,,0,0,no,9400,2,0,0,0,no,0,no,0,resident,,no,no,no,22003,0,none,2,37,yes,no,no,0,T1
7960,79,ON,single,7632,1,no,none,,0,0,no,426,0,32872,2,0,no,0,no,0,resident,,no,no,no,23728,0,married,3,16,yes,no,no,0,T4RIF
7961,22,BC,married,34859,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12840,0,job_change,1,22,no,no,yes,0,T1
7962,51,SK,single,79846,3,no,none,,0,0,no,7864,1,0,0,2524,no,0,no,0,resident,,no,no,no,0,0,new_child,3,18,no,no,no,0,T1
7963,81,QC,single,59691,1,no,none,,0,0,no,0,0,26067,0,0,no,0,no,0,resident,,yes,no,no,20952,0,none,2,22,no,no,no,0,T4RIF
7964,22,NS,single,144536,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,6138,none,1,11,yes,no,yes,0,T1
7965,37,BC,married,49042,3,no,none,,0,0,no,2121,0,0,0,0,no,0,no,0,resident,,no,no,no,23265,0,none,2,15,no,no,no,0,T1
7966,63,AB,married,103322,2,no,none,,0,0,no,12962,1,7213,2,0,no,0,yes,2,resident,,no,no,no,0,0,none,3,59,yes,no,yes,0,T4RIF
7967,64,MB,common_law,132064,0,yes,sole_prop,delivery,80482,12,no,10922,2,27890,1,0,no,0,yes,1,resident,,no,no,no,0,0,moved_province,4,37,no,yes,no,28,T2125
7968,39,BC,common_law,49393,3,no,none,,0,0,no,12735,0,0,0,0,no,0,yes,2,resident,,no,no,no,10521,0,none,2,37,no,no,yes,0,RC66
7969,67,ON,single,94038,1,no,none,,0,0,no,0,0,7453,2,0,no,0,yes,2,resident,,no,no,no,15987,0,none,2,44,no,no,no,0,T4RIF
7970,58,MB,single,129132,0,yes,sole_prop,marketing,144047,14,no,0,0,0,0,3638,no,0,no,0,resident,,no,no,no,0,6577,none,3,58,yes,no,no,41,T2125
7971,81,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,18419,0,none,0,0,yes,no,no,0,RC151
7972,49,NS,common_law,5699,3,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,22533,0,none,1,49,no,no,no,0,RC66
7973,56,AB,married,124295,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,3899,moved_province,1,18,yes,yes,no,0,T1
7974,61,MB,single,29353,0,no,none,,0,0,no,0,0,12939,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,46,yes,no,yes,0,T4RIF
7975,62,AB,single,71110,1,yes,sole_prop,photography,183002,11,yes,4663,2,5919,2,0,no,0,yes,2,resident,,no,no,no,14802,0,none,4,16,no,no,no,35,T2125
7976,66,MB,married,40859,2,no,none,,0,0,no,0,0,13676,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,2,40,no,no,no,0,T4RIF
7977,56,NS,single,80977,2,yes,sole_prop,marketing,115782,3,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,22,no,no,yes,32,T2125
7978,46,ON,single,10332,3,no,none,,0,0,no,13133,0,0,0,19461,no,0,no,0,resident,,no,no,no,15994,0,none,3,34,no,no,yes,0,T1
7979,32,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,21593,0,none,0,0,yes,no,no,0,NR4
7980,69,QC,common_law,24929,2,no,none,,0,0,no,8455,0,4343,2,0,no,0,no,0,resident,,no,no,no,0,0,none,3,48,no,no,no,0,T4RIF
7981,18,BC,single,132970,1,yes,sole_prop,finance,229971,8,no,0,0,0,0,0,yes,2561,no,0,resident,,no,no,no,0,0,none,2,25,no,no,no,21,T2125
7982,68,SK,married,3598,3,no,none,,0,0,no,0,0,13664,1,0,no,0,no,0,resident,,no,no,yes,22314,0,married,2,59,yes,no,no,0,T4RIF
7983,23,QC,single,9869,3,no,none,,0,0,no,9500,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,2,24,no,no,no,0,T1
7984,71,BC,married,21383,2,no,none,,0,0,no,7327,2,32886,1,0,no,0,yes,1,resident,,no,no,no,0,0,none,3,16,no,no,no,0,T4RIF
7985,52,QC,married,117780,1,yes,sole_prop,carpentry,206225,4,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,6745,0,moved_province,2,25,yes,yes,yes,27,T2125
7986,24,SK,single,14347,2,no,none,,0,0,no,0,0,0,0,0,yes,5701,no,0,resident,,no,no,no,0,0,none,1,51,yes,no,no,0,T2202
7987,53,NS,married,78657,1,yes,sole_prop,delivery,29501,2,yes,8530,1,0,0,0,no,0,no,0,resident,,yes,no,yes,0,0,none,3,22,no,no,yes,6,T2125
7988,44,MB,single,75480,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,13,yes,no,yes,0,T1
7989,28,NS,married,71734,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12878,0,none,1,49,no,no,no,0,T1
7990,66,SK,single,116116,2,no,none,,0,0,no,14682,1,24878,0,0,no,0,no,0,resident,,no,no,no,7627,0,moved_province,3,18,yes,yes,no,0,T4RIF
7991,51,SK,single,36081,2,no,none,,0,0,no,11556,0,0,0,0,no,0,no,0,resident,,no,no,no,17608,0,none,2,43,no,no,no,0,T1
7992,67,SK,married,18236,3,no,none,,0,0,no,0,0,10366,2,0,no,0,no,0,resident,,no,no,no,4837,0,new_child,2,20,yes,no,no,0,T4RIF
7993,66,MB,single,65198,2,no,none,,0,0,no,0,0,2174,2,0,no,0,no,0,resident,,no,no,no,7788,0,none,2,47,yes,no,no,0,T4RIF
7994,78,AB,single,84743,2,no,none,,0,0,no,0,0,14355,2,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,36,yes,no,no,0,T4RIF
7995,77,QC,single,71765,2,no,none,,0,0,no,0,0,15123,1,0,no,0,no,0,resident,,no,no,no,0,3166,none,2,31,yes,no,yes,0,T4RIF
7996,36,MB,single,0,0,no,none,,0,0,no,4744,2,0,0,0,no,0,no,0,newcomer,2024,no,no,no,0,0,new_child,1,0,no,no,no,0,RC151
7997,20,,married,0,0,no,none,,0,0,no,13467,1,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,moved_province,1,0,no,yes,yes,0,NR4
7998,39,SK,married,0,0,no,none,,0,0,no,13634,2,0,0,0,no,0,no,0,newcomer,2022,no,no,no,18331,0,none,1,0,yes,no,no,0,RC151
7999,27,AB,married,37031,1,no,none,,0,0,no,728,1,0,0,0,no,0,no,0,resident,,no,no,no,22979,0,moved_province,2,50,no,yes,no,0,T1
8000,41,BC,common_law,144755,1,no,none,,0,0,no,10878,1,0,0,0,no,0,no,0,resident,,no,no,no,7090,0,none,2,24,yes,no,no,0,T1
8001,23,MB,single,7521,0,yes,sole_prop,consulting,35952,14,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,27,no,yes,no,34,T2125
8002,61,NS,common_law,40779,1,no,none,,0,0,no,0,0,3601,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,59,no,no,no,0,T4RIF
8003,66,NS,married,116731,3,no,none,,0,0,no,2833,2,24036,0,0,no,0,no,0,resident,,yes,no,no,5477,3645,none,3,49,yes,no,no,0,T4RIF
8004,56,MB,single,146819,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,5179,none,1,20,no,no,no,0,T1
8005,82,MB,married,41720,3,no,none,,0,0,no,12964,2,4920,0,0,no,0,no,0,resident,,no,no,no,0,0,none,3,57,no,no,yes,0,T4RIF
8006,33,QC,single,103419,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,14317,0,none,1,28,no,no,no,0,RC66
8007,74,NS,single,25863,1,no,none,,0,0,no,0,0,3092,1,0,no,0,no,0,resident,,no,no,no,0,0,none,2,53,no,no,no,0,T4RIF
8008,60,QC,married,92425,2,no,corporation,landscaping,509724,10,yes,9796,1,30711,2,0,no,0,no,0,resident,,no,no,no,4952,0,moved_province,3,22,no,yes,no,4,T2
8009,71,MB,common_law,34087,2,yes,sole_prop,photography,180634,7,no,0,0,16957,2,0,no,0,no,0,resident,,no,no,no,0,0,none,3,34,yes,no,no,9,T2125
8010,73,NS,single,61784,2,yes,sole_prop,finance,238572,1,no,0,0,6191,2,0,no,0,no,0,resident,,no,no,no,0,0,new_child,3,18,yes,no,yes,26,T2125
8011,27,NS,married,117017,1,yes,sole_prop,software,98375,14,no,0,0,0,0,0,no,0,yes,1,resident,,no,no,no,22562,0,none,2,25,yes,no,no,17,T2125
8012,20,BC,single,33929,3,no,none,,0,0,no,14755,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,14,yes,no,yes,0,T1
8013,26,BC,common_law,133651,0,no,none,,0,0,no,6615,0,0,0,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,52,yes,no,no,0,RC66
8014,55,NS,single,78703,2,yes,sole_prop,retail,145496,12,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,45,no,no,yes,38,T2125
8015,78,ON,single,67328,3,no,none,,0,0,no,0,0,22060,1,0,no,0,no,0,resident,,no,no,no,0,0,married,2,45,yes,no,no,0,T4RIF
8016,26,ON,single,140251,2,yes,sole_prop,marketing,218073,7,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,19991,3235,none,2,59,no,no,no,45,T2125
8017,60,AB,single,131999,3,no,none,,0,0,no,0,0,6306,1,0,no,0,no,0,resident,,yes,no,no,17996,0,moved_province,2,47,no,yes,yes,0,T4RIF
8018,22,AB,married,139868,2,no,none,,0,0,no,0,0,0,0,13621,no,0,no,0,resident,,no,no,no,0,0,none,2,49,yes,no,no,0,T1
8019,57,MB,single,65931,0,no,none,,0,0,no,14875,2,0,0,0,no,0,yes,2,resident,,yes,no,no,0,0,none,2,41,no,no,no,0,RC66
8020,34,QC,single,65490,1,yes,sole_prop,consulting,159409,4,no,6103,0,0,0,0,no,0,no,0,resident,,no,no,no,8604,0,none,3,55,yes,no,no,39,T2125
8021,36,NS,married,118372,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,13716,0,new_child,1,38,yes,no,no,0,T1
8022,41,AB,single,67440,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,job_change,1,23,no,no,no,0,T1
8023,31,SK,married,109196,0,no,none,,0,0,no,12615,2,0,0,0,no,0,no,0,resident,,no,no,no,0,6741,none,2,44,no,no,yes,0,T1
8024,79,QC,single,52945,2,no,none,,0,0,no,0,0,19569,0,0,no,0,yes,2,resident,,no,no,no,0,0,none,2,13,no,no,no,0,T4RIF
8025,31,NS,married,2418,3,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,12473,0,new_child,1,45,no,no,no,0,RC66
8026,48,MB,single,48970,2,no,none,,0,0,no,10620,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,52,no,yes,yes,0,T1
8027,72,AB,married,145808,3,no,none,,0,0,no,10468,0,4710,2,0,no,0,no,0,resident,,no,no,no,22224,0,none,3,13,no,no,no,0,T4RIF
8028,42,AB,single,46778,3,no,none,,0,0,no,9006,1,0,0,0,no,0,yes,2,resident,,no,no,no,0,0,moved_province,2,32,yes,yes,yes,0,RC66
8029,39,AB,single,8758,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,1,47,no,no,no,0,T1
8030,71,MB,single,0,0,no,none,,0,0,no,11006,0,0,0,0,no,0,no,0,newcomer,2024,no,no,no,0,0,moved_province,1,0,yes,yes,no,0,RC151
8031,51,SK,single,69841,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,moved_province,1,55,yes,yes,no,0,T1
8032,72,NS,single,65645,2,no,none,,0,0,no,0,0,30158,1,0,no,0,no,0,resident,,yes,no,no,0,0,none,2,34,yes,no,no,0,T4RIF
8033,70,ON,married,142603,1,no,corporation,construction,488393,4,no,0,0,38440,2,0,no,0,yes,1,resident,,no,no,no,0,0,none,2,20,no,no,yes,18,T2
8034,76,BC,married,75075,0,yes,sole_prop,carpentry,59298,8,yes,9800,0,20532,2,0,no,0,no,0,resident,,yes,no,no,5980,0,none,4,25,yes,no,yes,37,T2125
8035,67,NS,married,141195,0,no,none,,0,0,no,13297,1,20126,0,0,no,0,no,0,resident,,no,no,no,0,0,married,3,51,no,no,no,0,T4RIF
8036,61,AB,single,38853,1,no,none,,0,0,no,0,0,38637,0,0,no,0,no,0,resident,,no,no,no,0,6005,none,2,43,no,no,no,0,T4RIF
8037,51,AB,single,149068,1,no,none,,0,0,no,5027,1,0,0,0,no,0,no,0,resident,,no,no,no,17305,0,none,2,51,no,no,no,0,T1
8038,64,SK,common_law,124764,2,yes,sole_prop,retail,173510,2,no,0,0,24625,0,0,no,0,no,0,resident,,no,no,no,0,0,none,3,44,yes,no,no,34,T2125
8039,28,AB,single,111094,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,17984,0,moved_province,1,33,yes,yes,yes,0,T1
8040,43,ON,common_law,97358,1,yes,sole_prop,design,101304,6,no,0,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,none,2,19,yes,no,yes,38,T2125
8041,80,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,1,non_resident,,yes,no,yes,0,0,none,0,0,yes,no,no,0,NR4
8042,74,QC,single,85655,0,yes,sole_prop,carpentry,100721,8,yes,0,0,27737,1,0,no,0,no,0,resident,,no,no,no,0,0,none,3,10,yes,no,no,41,T2125
8043,76,QC,common_law,143141,0,yes,sole_prop,marketing,139728,1,no,0,0,4103,0,0,no,0,no,0,resident,,no,no,no,0,0,none,3,44,no,no,no,27,T2125
8044,48,ON,married,59528,1,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,10947,0,married,1,47,yes,no,no,0,RC66
8045,39,BC,single,50196,1,yes,sole_prop,marketing,136916,12,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,13,no,no,no,15,T2125
8046,84,MB,single,37784,3,no,none,,0,0,no,4050,1,38545,2,0,no,0,no,0,resident,,no,no,no,0,0,none,3,13,yes,no,no,0,T4RIF
8047,34,BC,single,15462,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,23497,0,new_child,1,56,no,no,no,0,T1
8048,49,QC,married,99399,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,16606,0,none,1,31,yes,no,no,0,T1
8049,30,BC,single,83257,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,20212,0,none,1,10,no,no,no,0,T1
8050,65,NS,common_law,28373,0,no,corporation,consulting,572154,1,no,0,0,39517,1,0,no,0,yes,1,resident,,no,no,no,0,0,married,2,26,no,no,no,6,T2
8051,23,MB,married,115843,0,yes,sole_prop,consulting,133953,12,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,21905,0,none,2,19,no,no,no,7,T2125
8052,27,QC,single,50188,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,4335,0,none,1,15,no,no,no,0,T1
8053,58,SK,single,100304,3,no,none,,0,0,no,305,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,35,no,no,yes,0,T1
8054,29,BC,single,63808,0,no,none,,0,0,no,0,0,0,0,0,no,0,yes,2,resident,,no,no,no,16727,6840,none,1,23,no,no,no,0,RC66
8055,56,SK,married,26084,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,32,no,no,no,0,T1
8056,35,AB,single,119763,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,9934,0,none,1,24,yes,no,no,0,T1
8057,18,ON,single,136956,3,no,none,,0,0,no,3532,1,0,0,0,no,0,no,0,resident,,yes,no,no,6360,0,moved_province,2,25,no,yes,yes,0,T1
8058,21,ON,single,92060,0,no,none,,0,0,no,0,0,0,0,0,yes,12273,no,0,resident,,yes,no,no,0,0,none,1,35,no,no,no,0,T2202
8059,22,QC,common_law,36765,3,no,none,,0,0,no,14748,1,0,0,0,no,0,no,0,resident,,no,no,no,23421,0,none,2,33,no,no,yes,0,T1
8060,21,QC,common_law,74812,1,no,none,,0,0,no,5634,1,0,0,0,no,0,no,0,resident,,no,yes,no,15079,0,none,2,16,no,no,no,0,T1
8061,47,MB,married,25819,0,no,none,,0,0,no,13104,1,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,married,2,14,no,no,no,0,T1
8062,19,SK,single,23102,3,no,none,,0,0,no,630,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,19,no,no,no,0,T1
8063,46,SK,single,75884,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,14863,0,moved_province,1,28,yes,yes,no,0,T1
8064,54,MB,married,49488,1,yes,sole_prop,delivery,26030,1,yes,0,0,0,0,6968,no,0,no,0,resident,,no,no,no,0,4205,married,3,32,yes,no,no,0,T2125
8065,41,MB,married,62629,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,43,no,no,no,0,T1
8066,59,ON,single,107647,3,no,none,,0,0,no,9226,1,0,0,0,no,0,yes,1,resident,,no,no,no,14247,0,new_child,2,26,no,no,yes,0,RC66
8067,82,NS,common_law,120082,3,no,none,,0,0,no,0,0,23919,1,0,no,0,no,0,resident,,no,no,no,13284,0,none,2,49,no,no,no,0,T4RIF
8068,75,QC,single,105542,3,no,none,,0,0,no,1952,0,33209,1,0,no,0,no,0,resident,,no,yes,no,0,5489,none,3,23,no,no,no,0,T4RIF
8069,44,BC,single,1485,3,no,none,,0,0,no,605,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,29,yes,no,no,0,T1
8070,60,MB,single,21673,3,no,none,,0,0,no,1632,2,14732,2,0,no,0,no,0,resident,,yes,no,no,8024,0,married,3,26,yes,no,no,0,T4RIF
8071,63,QC,common_law,149847,3,no,none,,0,0,no,11327,0,39721,0,0,no,0,yes,2,resident,,no,no,no,0,5964,new_child,3,36,yes,no,no,0,T4RIF
8072,57,,married,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,5223,0,none,0,0,no,no,no,0,NR4
8073,20,SK,single,15639,2,no,none,,0,0,no,0,0,0,0,0,yes,11121,no,0,resident,,no,no,no,0,0,none,1,53,yes,no,yes,0,T2202
8074,39,ON,single,84668,3,yes,sole_prop,delivery,124801,2,no,0,0,0,0,0,no,0,no,0,resident,,no,yes,no,0,0,moved_province,2,11,no,yes,no,49,T2125
8075,57,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,21821,0,moved_province,0,0,yes,yes,no,0,RC151
8076,32,AB,married,102678,2,no,none,,0,0,no,1771,2,0,0,0,no,0,yes,1,resident,,no,no,no,13058,0,none,2,55,no,no,no,0,RC66
8077,25,MB,single,93518,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,9553,0,job_change,1,31,no,no,yes,0,T1
8078,58,MB,common_law,12021,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,married,1,58,yes,no,no,0,T1
8079,27,ON,married,144221,3,no,none,,0,0,no,5453,1,0,0,0,no,0,no,0,resident,,no,no,no,0,4994,moved_province,2,21,yes,yes,no,0,T1
8080,58,QC,married,83801,3,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12098,0,none,1,43,no,no,no,0,T1
8081,46,ON,common_law,146542,0,no,none,,0,0,no,390,0,0,0,0,no,0,no,0,resident,,yes,no,no,0,0,moved_province,2,14,no,yes,no,0,T1
8082,78,MB,single,30901,1,no,none,,0,0,no,2085,0,4114,1,0,no,0,no,0,resident,,no,no,no,0,0,none,3,37,yes,no,yes,0,T4RIF
8083,37,MB,common_law,45070,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,12397,0,none,1,36,yes,no,yes,0,T1
8084,74,ON,married,138472,2,no,none,,0,0,no,0,0,1975,2,0,no,0,no,0,resident,,no,no,no,13350,2935,none,2,58,yes,no,no,0,T4RIF
8085,35,QC,single,107013,3,yes,sole_prop,landscaping,105482,1,yes,0,0,0,0,0,no,0,no,0,resident,,no,no,no,10704,0,none,2,39,yes,no,yes,37,T2125
8086,45,MB,single,32811,3,no,none,,0,0,no,9470,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,33,no,no,no,0,T1
8087,33,SK,married,14464,0,yes,sole_prop,consulting,95146,4,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,49,no,yes,no,28,T2125
8088,45,MB,married,89315,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,10223,0,none,1,10,no,no,yes,0,T1
8089,22,,common_law,0,0,no,none,,0,0,no,2441,2,0,0,0,no,0,no,0,non_resident,,no,no,no,13212,0,married,1,0,no,no,no,0,NR4
8090,58,BC,common_law,58398,3,no,none,,0,0,no,5378,1,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,49,yes,no,no,0,T1
8091,54,NS,common_law,131114,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,28,no,no,yes,0,T1
8092,73,MB,married,5312,3,no,none,,0,0,no,11044,0,33506,1,0,no,0,no,0,resident,,no,no,no,13563,0,none,3,53,no,no,no,0,T4RIF
8093,20,QC,single,20595,3,no,none,,0,0,no,6553,2,0,0,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,2,31,no,yes,no,0,T1
8094,35,,married,0,0,no,none,,0,0,no,0,0,0,0,10823,no,0,no,0,non_resident,,no,no,no,0,0,none,1,0,no,no,no,0,NR4
8095,36,ON,common_law,56293,1,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,42,yes,no,no,0,T1
8096,83,,common_law,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,9278,0,none,0,0,no,no,yes,0,NR4
8097,83,BC,common_law,62434,3,no,none,,0,0,no,0,0,5564,2,0,no,0,no,0,resident,,yes,no,no,15706,0,none,2,15,yes,no,no,0,T4RIF
8098,64,SK,single,130245,3,no,none,,0,0,no,0,0,8954,0,0,no,0,no,0,resident,,no,no,no,15307,0,married,2,34,yes,no,no,0,T4RIF
8099,67,MB,single,76287,2,no,none,,0,0,no,2579,0,23995,1,0,no,0,yes,1,resident,,no,no,no,0,0,married,3,53,yes,no,no,0,T4RIF
8100,50,AB,common_law,54944,2,no,none,,0,0,no,11733,0,0,0,0,no,0,no,0,resident,,no,no,no,12438,0,none,2,13,no,no,no,0,T1
8101,74,QC,married,74688,2,no,none,,0,0,no,723,1,33514,2,0,no,0,no,0,resident,,no,no,no,0,0,moved_province,3,34,no,yes,no,0,T4RIF
8102,69,,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,non_resident,,no,no,no,0,0,none,0,0,yes,no,no,0,NR4
8103,40,NS,married,0,0,no,corporation,construction,119296,14,no,14046,2,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,job_change,1,0,yes,no,no,26,RC151
8104,53,QC,single,142806,2,yes,sole_prop,carpentry,52681,10,no,6903,1,0,0,0,no,0,no,0,resident,,no,no,no,16624,0,none,3,52,yes,no,no,40,T2125
8105,66,MB,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,none,0,0,no,no,no,0,RC151
8106,73,BC,common_law,0,0,no,none,,0,0,no,5376,1,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,moved_province,1,0,yes,yes,no,0,RC151
8107,69,SK,married,90455,2,no,none,,0,0,no,0,0,35151,1,0,no,0,no,0,resident,,no,no,no,0,0,married,2,50,no,no,no,0,T4RIF
8108,31,NS,single,2186,0,no,none,,0,0,no,11833,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,2,13,yes,no,no,0,T1
8109,63,QC,married,84612,1,no,none,,0,0,no,0,0,24088,2,0,no,0,no,0,resident,,no,no,no,0,0,job_change,2,34,yes,no,no,0,T4RIF
8110,30,QC,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2023,no,no,no,0,0,none,0,0,yes,no,no,0,RC151
8111,29,QC,single,117269,3,no,none,,0,0,no,11914,2,0,0,0,yes,9851,yes,2,resident,,no,no,no,0,0,moved_province,2,10,no,yes,yes,0,T2202
8112,19,SK,married,26113,3,no,none,,0,0,no,0,0,0,0,0,yes,11424,no,0,resident,,no,no,no,0,0,none,1,44,no,no,no,0,T2202
8113,19,MB,married,123064,0,no,none,,0,0,no,6187,2,0,0,0,no,0,no,0,resident,,no,no,no,14736,0,married,2,50,yes,no,no,0,T1
8114,43,MB,married,3516,2,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,0,0,none,1,48,yes,no,no,0,T1
8115,71,SK,single,18088,1,no,none,,0,0,no,0,0,19795,2,0,no,0,no,0,resident,,no,no,no,0,0,none,2,12,yes,no,no,0,T4RIF
8116,45,QC,common_law,23745,2,no,none,,0,0,no,12467,0,0,0,0,no,0,no,0,resident,,no,no,yes,23258,0,none,2,58,no,no,yes,0,T1
8117,49,ON,single,64326,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,15711,0,none,1,59,no,no,no,0,T1
8118,46,QC,single,140353,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,no,23909,0,none,1,20,no,no,no,0,T1
8119,56,BC,married,81825,3,no,none,,0,0,no,1043,2,0,0,0,no,0,no,0,resident,,no,no,no,20182,0,none,2,55,no,no,no,0,T1
8120,67,MB,single,0,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,newcomer,2022,no,no,no,0,0,job_change,0,0,no,no,no,0,RC151
8121,75,SK,married,100328,2,no,none,,0,0,no,1092,0,31012,1,0,no,0,yes,1,resident,,no,no,no,0,0,job_change,3,15,yes,no,no,0,T4RIF
8122,58,SK,single,121229,2,no,none,,0,0,no,3107,1,0,0,0,no,0,no,0,resident,,no,no,no,18354,0,none,2,26,no,no,no,0,T1
8123,37,MB,single,13464,0,no,none,,0,0,no,0,0,0,0,0,no,0,no,0,resident,,no,no,yes,0,0,none,1,55,yes,no,no,0,T1
